seq	bytes	mtime	ext	class	path	corpus_tier
1322	6743	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-GOVERNANCE-ADOPTION-REVIEW-APPOINTMENT-d31ea60f-registration.md	OUT_OF_SCOPE_ROOT
1323	2715	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1324	10007	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-AMENDMENT-001-PrepareNextActorSession.md	OUT_OF_SCOPE_ROOT
1325	6883	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-FOLLOW-UP-observations.md	OUT_OF_SCOPE_ROOT
1326	11565	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-AST-018-INDEPENDENT-VERIFICATION-START-GATE-REFUSAL-7c2690ae.md	OUT_OF_SCOPE_ROOT
1327	30740	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-implementation-prompt.md	OUT_OF_SCOPE_ROOT
1328	16332	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-commission-registration.md	OUT_OF_SCOPE_ROOT
1329	9044	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-APPOINTMENT-registration.md	OUT_OF_SCOPE_ROOT
1330	7422	2026-08-22	md	TEXT	docs/knowledgeos/governance/2026-08-22-KOS-OPERATING-MODEL-001-session-completion.md	OUT_OF_SCOPE_ROOT
1331	9818	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-VERIFIER-APPOINTMENT-registration.md	OUT_OF_SCOPE_ROOT
1332	3462	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-VERIFIER-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1333	18476	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-FOLLOW-UP-continuation-capability-observation.md	OUT_OF_SCOPE_ROOT
1334	17392	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-INDEPENDENT-VERIFICATION.md	OUT_OF_SCOPE_ROOT
1335	13307	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW-START-GATE-REFUSAL-fc59bb0a.md	OUT_OF_SCOPE_ROOT
1336	15223	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW-START-GATE-REFUSAL-b51dba91.md	OUT_OF_SCOPE_ROOT
1337	12817	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-AMENDMENT-001-ActivateCommissionedFreshSession.md	OUT_OF_SCOPE_ROOT
1338	6387	2026-08-22	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-AMENDMENT-001-session-completion.md	OUT_OF_SCOPE_ROOT
1339	12562	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW-APPOINTMENT-registration.md	OUT_OF_SCOPE_ROOT
1340	10233	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-22-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1341	10215	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW-CANDIDATE-DECLARATION-77b85fa3.md	OUT_OF_SCOPE_ROOT
1342	19093	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-GOVERNANCE-ADOPTION-REVIEW.md	OUT_OF_SCOPE_ROOT
1343	7036	2026-08-23	md	TEXT	docs/knowledgeos/governance/2026-08-23-KOS-OPERATING-MODEL-001-AUTHORIZATION-DECISION.md	OUT_OF_SCOPE_ROOT
1344	22863	2026-08-23	md	TEXT	docs/knowledgeos/governance/2026-08-22-KOS-OPERATING-MODEL-001-final-operating-model.md	OUT_OF_SCOPE_ROOT
1345	7609	2026-08-23	md	TEXT	docs/knowledgeos/governance/2026-08-23-KOS-OPERATING-MODEL-001-ADOPTION-DECISION.md	OUT_OF_SCOPE_ROOT
1346	13094	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-PRODUCER-IDENTITY-registration.md	OUT_OF_SCOPE_ROOT
1347	10206	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-VERIFIER-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1348	8582	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-VERIFIER-APPOINTMENT-registration.md	OUT_OF_SCOPE_ROOT
1349	20003	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-VERIFIER-CANDIDATE-DECLARATION-84c0f6f6.md	OUT_OF_SCOPE_ROOT
1350	13059	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-VERIFIER-ACTIVATION-84c0f6f6.md	OUT_OF_SCOPE_ROOT
1351	15301	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-APPOINTMENT-SEQUENCING-DEFECT-001.md	OUT_OF_SCOPE_ROOT
1352	27055	2026-08-23	md	TEXT	docs/knowledgeos/reviews/20260823-2212-KOS-BRAINSTORMING-KERNEL-THREAD-READING-REPORT.md	OUT_OF_SCOPE_ROOT
1353	33035	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-INDEPENDENT-VERIFICATION.md	OUT_OF_SCOPE_ROOT
1354	14823	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-FAIL-DISPOSITION-AND-REPAIR-PATH.md	OUT_OF_SCOPE_ROOT
1355	7782	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-OBSERVATION-O-5-process-identity-continuity.md	OUT_OF_SCOPE_ROOT
1356	13192	2026-08-23	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-IMPLEMENTER-SELECTION-DECISION.md	OUT_OF_SCOPE_ROOT
1357	10834	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-IMPLEMENTER-APPOINTMENT-84e5c1f7.md	OUT_OF_SCOPE_ROOT
1358	11469	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-AUTHORIZATION.md	OUT_OF_SCOPE_ROOT
1359	10241	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-23-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-IMPLEMENTER-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1360	10977	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-RE-VERIFICATION-DETERMINATION.md	OUT_OF_SCOPE_ROOT
1361	5340	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-RE-VERIFIER-CANDIDATE-DECLARATION-prompt.md	OUT_OF_SCOPE_ROOT
1362	6455	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-IMPLEMENTATION-CLOSED-RE-VERIFICATION-OPENED.md	OUT_OF_SCOPE_ROOT
1363	8421	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-RE-VERIFIER-APPOINTMENT-be8aecec.md	OUT_OF_SCOPE_ROOT
1364	26980	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-REPAIR-001-INDEPENDENT-RE-VERIFICATION.md	OUT_OF_SCOPE_ROOT
1365	10756	2026-08-24	md	TEXT	docs/knowledgeos/reviews/2026-08-24-KOS-OPERATING-MODEL-001-AMENDMENT-001-AST-019-ADOPTION-DECISION-PREPARATION.md	OUT_OF_SCOPE_ROOT
1366	7200	2026-08-24	md	TEXT	docs/knowledgeos/governance/2026-08-24-AST-019-ADOPTION-DECISION.md	OUT_OF_SCOPE_ROOT
1367	5717	2026-08-24	md	TEXT	docs/knowledgeos/governance/2026-08-24-AST-019-AUTHORIZATION-DECISION.md	OUT_OF_SCOPE_ROOT
1368	5641	2026-08-24	md	TEXT	docs/knowledgeos/backlog/EKS-09-activation-write-atomicity.md	OUT_OF_SCOPE_ROOT
1369	3203	2026-08-24	md	TEXT	docs/knowledgeos/backlog/EKS-10-activation-failure-path-coverage.md	OUT_OF_SCOPE_ROOT
1370	3474	2026-08-24	md	TEXT	docs/knowledgeos/backlog/EKS-11-sole-writer-environment-override.md	OUT_OF_SCOPE_ROOT
1371	3371	2026-08-24	md	TEXT	docs/knowledgeos/backlog/00_index.md	OUT_OF_SCOPE_ROOT
1372	3745	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F001-authority-temporal-semantics-gap.md	OUT_OF_SCOPE_ROOT
1373	3463	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F002-ubiquitous-language-instability.md	OUT_OF_SCOPE_ROOT
1374	2394	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F002-zero-of-twenty-is-a-schema-absence-not-a-rate.md	OUT_OF_SCOPE_ROOT
1375	2978	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F003-the-model-time-indexes-the-claim-but-not-the-authority.md	OUT_OF_SCOPE_ROOT
1376	2525	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F004-three-temporal-questions-grouped-as-one-family.md	OUT_OF_SCOPE_ROOT
1377	2762	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F006-knowledge-boundaries-unclear-is-the-buried-headline.md	OUT_OF_SCOPE_ROOT
1378	6911	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F003-kernel-member-candidates-diverge.md	OUT_OF_SCOPE_ROOT
1379	7071	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F004-no-established-kernel-category-determinism-challenged.md	OUT_OF_SCOPE_ROOT
1380	4809	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F007-ab-divergence-may-be-an-ill-typed-comparison.md	OUT_OF_SCOPE_ROOT
1381	4798	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F001-evidence-class-inflation-report-is-not-persistence.md	OUT_OF_SCOPE_ROOT
1382	3628	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F008-the-determinism-contradiction-may-be-modal-not-logical.md	OUT_OF_SCOPE_ROOT
1383	3484	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F009-finding-1-undercuts-finding-2s-evidential-force.md	OUT_OF_SCOPE_ROOT
1384	7369	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F005-restatement-is-not-independent-arrival.md	OUT_OF_SCOPE_ROOT
1385	4572	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F010-membership-boundary-mechanism-semantics-are-not-separated.md	OUT_OF_SCOPE_ROOT
1386	4729	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F011-altitude-test-on-determinism-two-results.md	OUT_OF_SCOPE_ROOT
1387	6232	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F005-mathematics-as-description-not-kernel-and-a-third-member-list.md	OUT_OF_SCOPE_ROOT
1388	5979	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F014-the-closeness-claim-has-no-measure-and-no-null-hypothesis.md	OUT_OF_SCOPE_ROOT
1389	5182	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F015-persistence-of-a-position-is-not-convergence-on-it.md	OUT_OF_SCOPE_ROOT
1390	5939	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F016-the-intersection-could-not-have-shrunk-and-authority-returns.md	OUT_OF_SCOPE_ROOT
1391	6295	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F012-a-measured-absence-is-not-an-arrival-at-a-thesis.md	OUT_OF_SCOPE_ROOT
1392	5057	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F006-semantic-measurement-is-knowledge-base-relative.md	OUT_OF_SCOPE_ROOT
1393	7360	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F007-kernel-as-god-object-six-conflations.md	OUT_OF_SCOPE_ROOT
1394	6818	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F008-nine-capability-minimum-map-derived-from-existing-law.md	OUT_OF_SCOPE_ROOT
1395	8373	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F009-kernel-as-boundary-not-component-and-the-equilibrium-criterion.md	OUT_OF_SCOPE_ROOT
1396	8249	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F010-admission-is-the-first-transition-not-the-core-act-and-a-rival-state-set.md	OUT_OF_SCOPE_ROOT
1397	8839	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F011-kernel-as-transformation-boundary-and-a-sixteen-item-exclusion-set.md	OUT_OF_SCOPE_ROOT
1398	9716	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F012-kernel-as-epistemic-accountability-core.md	OUT_OF_SCOPE_ROOT
1399	9381	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F013-eight-fold-unresolved-verdict-and-the-classification-problem.md	OUT_OF_SCOPE_ROOT
1400	9356	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F014-epistemic-states-as-derived-projections-of-relationships-and-assessments.md	OUT_OF_SCOPE_ROOT
1401	6918	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F017-the-eight-formulation-count-is-inflated-four-ways.md	OUT_OF_SCOPE_ROOT
1402	5449	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F018-f009-f010-is-a-scope-difference-not-a-reversal.md	OUT_OF_SCOPE_ROOT
1403	7219	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F019-the-negative-result-has-the-same-provenance-weight-as-what-it-undercuts.md	OUT_OF_SCOPE_ROOT
1404	7558	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F020-the-formulation-burst-may-have-been-produced-without-the-governing-law.md	OUT_OF_SCOPE_ROOT
1405	11615	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F013-why-what-how-as-one-kernel-hypothesis-descent-declared.md	OUT_OF_SCOPE_ROOT
1406	8959	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F015-twelve-question-discovery-sequence-and-the-content-mutability-question.md	OUT_OF_SCOPE_ROOT
1407	16490	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F021-review-of-s1-f006-kb-relative-measurement.md	OUT_OF_SCOPE_ROOT
1408	13935	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F022-review-of-s1-f007-god-object-six-conflations.md	OUT_OF_SCOPE_ROOT
1409	11785	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session2/S2-F023-review-of-s1-f008-nine-capability-map.md	OUT_OF_SCOPE_ROOT
1410	8212	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F017-phase-consolidation-falsification-confirmed-and-the-four-way-non-collapse-pipeline.md	OUT_OF_SCOPE_ROOT
1411	10458	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F018-evidence-entity-or-value-object-is-the-central-boundary-question.md	OUT_OF_SCOPE_ROOT
1412	10446	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F019-fourteen-lens-verdicts-converge-on-admission-boundary-but-the-lifecycle-gap-is-unclosable.md	OUT_OF_SCOPE_ROOT
1413	12402	2026-08-25	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.corpus-cutoff-20260825.txt	OUT_OF_SCOPE_ROOT
1414	11388	2026-08-25	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.remaining.txt	OUT_OF_SCOPE_ROOT
1415	6455	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F020-adr-kos-kernel-001-knowledgeos-knowledgecore-kernel-separated.md	OUT_OF_SCOPE_ROOT
1416	6485	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F021-lens-system-stratified-into-four-layers-and-the-boring-kernel-principle.md	OUT_OF_SCOPE_ROOT
1417	10329	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F022-externally-cited-lens-commission-converts-philosophy-into-falsification-questions.md	OUT_OF_SCOPE_ROOT
1418	9947	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F023-tarka-nine-family-falsification-instrument-and-the-typology-of-absence.md	OUT_OF_SCOPE_ROOT
1419	8542	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F025-anti-reasoner-constraint-the-kernel-must-not-presuppose-the-judgement-it-governs.md	OUT_OF_SCOPE_ROOT
1420	8501	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F026-phase-closure-the-books-prove-nothing-they-make-collapses-visible.md	OUT_OF_SCOPE_ROOT
1421	8924	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F027-inference-licensing-constraints-and-the-evidential-bridge-requirement.md	OUT_OF_SCOPE_ROOT
1422	9101	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F028-governance-artifact-inside-the-research-corpus-extent-versus-contents.md	OUT_OF_SCOPE_ROOT
1423	8780	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F029-abstention-as-valid-output-and-construction-evidence-must-not-validate-itself.md	OUT_OF_SCOPE_ROOT
1424	8845	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F030-evidence-acquisition-as-its-own-domain-and-the-acquisition-procedure-constitutes-evidence.md	OUT_OF_SCOPE_ROOT
1425	7968	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F031-ziran-challenge-to-the-identity-invariant-three-axes.md	OUT_OF_SCOPE_ROOT
1426	10221	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F016-aggregate-hypothesis-falsified-atomicity-fails-on-every-pair.md	OUT_OF_SCOPE_ROOT
1427	8637	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F032-formal-regimes-are-supporting-mechanisms-not-the-kernel-and-there-is-no-single-knowledge-score.md	OUT_OF_SCOPE_ROOT
1428	8590	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F033-epistemic-intermediate-representation-and-the-cost-argument-for-a-kernel.md	OUT_OF_SCOPE_ROOT
1429	10649	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F034-sufficient-state-and-the-observable-is-not-the-state.md	OUT_OF_SCOPE_ROOT
1430	10417	2026-08-25	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F035-counterfactual-robustness-epistemic-route-and-completeness-versus-certainty.md	OUT_OF_SCOPE_ROOT
1431	50080	2026-08-25	docx	OFFICE_EXTRACTABLE	docs/knowledgeos/brainstorming/KnowledgeOS_Knowledge_Modeling_Knowledge_Transfer_Phase1_Measure_Theory.docx	PRIMARY
1432	62403	2026-08-25	odt	OFFICE_EXTRACTABLE	docs/knowledgeos/brainstorming/KnowledgeOS_Knowledge_Modeling_Knowledge_Transfer_Phase1_Measure_Theory.odt	PRIMARY
1433	8257	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F037-primitives-must-not-be-decomposed-and-boundaries-are-boundaries-of-abstraction.md	OUT_OF_SCOPE_ROOT
1434	8700	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F038-store-the-substrate-compute-the-measure-and-what-did-we-know-at-1347.md	OUT_OF_SCOPE_ROOT
1435	8684	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F039-the-kernel-preserves-structures-that-enable-reasoning-it-does-not-reason.md	OUT_OF_SCOPE_ROOT
1436	12437	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F040-the-measure-theory-cascade-one-proposal-five-refutations-one-resolution.md	OUT_OF_SCOPE_ROOT
1437	12564	2026-08-26	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.processed.txt	OUT_OF_SCOPE_ROOT
1438	12564	2026-08-26	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.corpus-cutoff-20260826.txt	OUT_OF_SCOPE_ROOT
1439	12735	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F024-book-extraction-register-external-sources-and-their-kernel-dispositions.md	OUT_OF_SCOPE_ROOT
1440	26391786	2026-08-26	pdf	EXTERNAL_BOOK_PDF	docs/knowledgeos/brainstorming/Thinking about mathematics - The philosophy of mathematics (2000) (Stewart Shapiro) (z-library.sk, 1lib.sk, z-lib.sk).pdf	PRIMARY
1441	3043	2026-08-26	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.k34-worklist.txt	OUT_OF_SCOPE_ROOT
1442	16730	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-F036-minimum-preservation-unit-and-the-assertion-primitive-contested-in-one-document.md	OUT_OF_SCOPE_ROOT
1443	13004	2026-08-26	md	TEXT	docs/knowledgeos/reviews/kernel/session1/S1-COVERAGE-REPORT.md	OUT_OF_SCOPE_ROOT
1444	99	2026-08-26	txt	TEXT	docs/knowledgeos/reviews/kernel/session1/.fullread-done.txt	OUT_OF_SCOPE_ROOT
1445	7816	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/corpus-inventory.md	OUT_OF_SCOPE_ROOT
1446	16322	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/reasoning-timeline.md	OUT_OF_SCOPE_ROOT
1447	8499	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/claim-registry.md	OUT_OF_SCOPE_ROOT
1448	5896	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/decision-registry.md	OUT_OF_SCOPE_ROOT
1449	9351	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/contradiction-registry.md	OUT_OF_SCOPE_ROOT
1450	4795	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/open-questions.md	OUT_OF_SCOPE_ROOT
1451	5143	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-1-status.md	OUT_OF_SCOPE_ROOT
1452	1774	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-gate-ruling.md	OUT_OF_SCOPE_ROOT
1453	7275	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-2a-findings.md	OUT_OF_SCOPE_ROOT
1454	3875	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/regime-comparison-matrix.md	OUT_OF_SCOPE_ROOT
1455	8942	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/regime-transition-analysis.md	OUT_OF_SCOPE_ROOT
1456	4399	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/lord-omega-analysis.md	OUT_OF_SCOPE_ROOT
1457	2637	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/formalization-fidelity.md	OUT_OF_SCOPE_ROOT
1458	3771	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/concern-map.md	OUT_OF_SCOPE_ROOT
1459	3621	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/responsibility-map.md	OUT_OF_SCOPE_ROOT
1460	2634	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/invariant-map.md	OUT_OF_SCOPE_ROOT
1461	3339	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/dependency-graph.md	OUT_OF_SCOPE_ROOT
1462	3243	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/logical-reconstruction.md	OUT_OF_SCOPE_ROOT
1463	7905	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/semantic-lineage-map.md	OUT_OF_SCOPE_ROOT
1464	2870	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-2b-findings.md	OUT_OF_SCOPE_ROOT
1465	8605	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-2c-coherence-review.md	OUT_OF_SCOPE_ROOT
1466	6825	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-2d-closure.md	OUT_OF_SCOPE_ROOT
1467	8971	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-3b-falsification-report.md	OUT_OF_SCOPE_ROOT
1468	6817	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/canonical-architecture-v0.2.md	OUT_OF_SCOPE_ROOT
1469	8835	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/model/canonical-architecture.md	OUT_OF_SCOPE_ROOT
1470	10236	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-3c-scope-and-evidence-plan.md	OUT_OF_SCOPE_ROOT
1471	4434	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-3c-verdict-register.md	OUT_OF_SCOPE_ROOT
1472	5080	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-3c-report.md	OUT_OF_SCOPE_ROOT
1473	4599	2026-08-28	md	TEXT	docs/knowledgeos/reviews/synthesis/analysis/phase-archaeology-inventory.md	OUT_OF_SCOPE_ROOT
