seq	initial_primary	initial_secondary	final_primary	final_secondary	classification_change	reason_for_change	path
1198	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-19-KOS-AIP04-DISCOVERY-001-c10-e2-assignment-regression.md
1199	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP04-C10-E2-GOVERNANCE-REVIEW.md
1200	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP04-C10-E2-FLAG-O-RESOLUTION.md
1201	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP04-C10-E2-ADOPTION-DECISION.md
1202	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP04-C10-D5-ADOPTION-DECISION.md
1203	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-ADR.md
1204	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-19-KOS-AIP-GOV-STATE-DURABILITY-po-arb-position-registration.md
1205	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DECISION.md
1206	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-IMPLEMENTATION-DESIGN.md
1207	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/how_far_we_are/202060819_2137_session.md
1208	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/backlog/EKS-05-knowledge-evidence-boundary.md
1209	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-REVIEW.md
1210	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-OPEN-M3-DECISION-PREP.md
1211	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-GOVERNANCE-REVIEW.md
1212	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-ARCHITECTURE-REVIEW.md
1213	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD3-ARCHITECTURE-REVIEW.md
1214	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD4-ARCHITECTURE-REVIEW.md
1215	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD4-SUMMARY.md
1216	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD5-SUMMARY.md
1217	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD5-ARCHITECTURE-REVIEW.md
1218	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD6-ARCHITECTURE-REVIEW.md
1219	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-track2-phase0-historical-back-test-report.md
1220	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/backlog/EKS-06-reference-register-identifier-families.md
1221	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-cost-optimization-governance-assurance-review.md
1222	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-track2-phase0-conformance-verification.md
1223	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-COMMISSION-REVIEWER-NOTE.md
1224	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-track2-phase1-adoption-evidence.md
1225	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/01-KnowledgeOS-Domain-and-Context-Architecture.md
1226	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/02-KnowledgeOS-Kernel-and-Platform-Architecture.md
1227	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/03-KnowledgeOS-Evidence-Assurance-and-Governance.md
1228	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/04-KnowledgeOS-Event-and-Integration-Architecture.md
1229	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/05-KnowledgeOS-Architecture-Patterns-and-Technology.md
1230	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/06-KnowledgeOS-Operating-Model-and-Product-Architecture.md
1231	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/07-KnowledgeOS-Target-Architecture-Review.md
1232	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/00-KnowledgeOS-Architecture-Review-Index.md
1233	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN-AMD6-SUMMARY.md
1234	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-INDEPENDENCE-GATE-REFUSAL.md
1235	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-REVIEWER-ELIGIBILITY-DECLARATION.md
1236	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260821_2032_EKS Current Architecture Baseline.md
1237	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-REVIEWER-ELIGIBILITY-DECLARATION-8a525719.md
1238	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-REVIEW-START-GATE-REFUSAL-8a525719.md
1239	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-REVIEW-START-GATE-REFUSAL-c11a5a12.md
1240	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-KOS-EP01-P2-pks-archaeology-launch-prompt-review.md
1241	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-KOS-EP01-P2-pks-baseline-hpa-review.md
1242	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260821-2229-PKS-Current-Architecture-Baseline-Stage-2.md
1243	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-KOS-EP01-P3-landscape-launch-prompt-review.md
1244	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-KOS-EP01-P3-aip-reconstruction-hpa-review.md
1245	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-21-KOS-EP01-P3-findings-independent-verification.md
1246	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260821-2344-KnowledgeOS-Epistemic-Architecture-Investigation.md
1247	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-EP01-R1-eks-corpus-completion-launch-prompt.md
1248	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260821-2140-EKS-Current-Architecture-Baseline-Stage-1.md
1249	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/backlog/EKS-08-representation-semantics-separation.md
1250	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/KnowledgeOS_Conceptual_Foundation.md
1251	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/KnowledgeOS_Epistemic_Control_Systems_Comparison.md
1252	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/KnowledgeOS_Vedanta_Pramana_Lens.md
1253	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-EP01-P3-corrected-baseline-rereview-ruling.md
1254	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260821-2259-AIP-Current-Architecture-Reconstruction-Stage-3.md
1255	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-EP01-P4-landscape-launch-prompt.md
1256	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260822-0915-KOS-EP01-P4-Constitutional-Invariant-Map-v1.0.md
1257	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-EP01-P5-evidence-validation-launch-prompt.md
1258	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260822-0927-KOS-EP01-P5-Constitutional-Invariant-Decision-Matrix-v1.0.md
1259	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260822-0939-KOS-EP01-Step5-Kernel-Decision.md
1260	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-0951-KOS-EP01-Constitution-v1.0-commissioning-prompt.md
1261	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260822-0951-KOS-EP01-Constitution-v1.0.md
1262	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-0955-KOS-EP01-Reference-Architecture-v1.0-commissioning-prompt.md
1263	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/20260822-0955-KOS-EP01-Reference-Architecture-v1.0.md
1264	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1007-KOS-EP01-Vedic-Placement-Ruling.md
1265	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1010-KOS-EP01-Research-Lens-001-Transformation-without-identity-loss.md
1266	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1028-KOS-EP01-Research-Phase-Closure-Ratification.md
1267	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1100-KOS-EP01-Zero-Neutral-Ground-Architectural-Refinement.md
1268	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-INDEPENDENT-REVIEW.md
1269	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1115-KOS-EP01-Zero-Z-KOS-001-Ratification.md
1270	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1130-KOS-EP01-Zero-Final-Interpretation-and-Synthesis.md
1271	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1145-KOS-EP01-Quranic-Epistemology-Lens-Extraction.md
1272	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1200-KOS-EP01-Negative-Epistemology-Definition.md
1273	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1215-KOS-EP01-Biblical-Explanation-Architecture-Lens-Extraction.md
1274	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1230-KOS-EP01-Moksha-Liberation-State-Lens-Extraction.md
1275	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-governance-review.md
1276	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-independent-governance-review.md
1277	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-adoption-registration.md
1278	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1245-KOS-EP01-Goedel-Reflection-Lens-Extraction.md
1279	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1300-KOS-EP01-Goedel-Lens-Deeper-Analysis.md
1280	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-v1.1-independent-review.md
1281	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/governance/SESSION-COMPLETION-HANDOFF-PROTOCOL.md
1282	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1315-KOS-EP01-Goedel-Numbering-Mechanism-Operationalization.md
1283	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1330-KOS-EP01-Escher-Lens-Transformation-Representation-Integrity.md
1284	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-operational-test.md
1285	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-ADR-session-completion-handoff-protocol-test-acceptance-registration.md
1286	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1345-KOS-EP01-Sanskrit-Grammar-Semantic-Transformation-Integrity.md
1287	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-GOVERNANCE-BOUNDED-REVIEW.md
1288	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1400-KOS-EP01-Sanskrit-Grammar-V2-Vedic-Paninian-Generative-System.md
1289	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1415-KOS-EP01-Sanskrit-Word-Order-Invariance-Semantic-Normal-Form.md
1290	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/KnowledgeOS_Character_Definition.md
1291	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-RV-REPAIR-COMMISSION-REGISTRATION.md
1292	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-SUMMARY.md
1293	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/architecture/KOS-AIP-GOV-STATE-DURABILITY-MIGRATION-PLAN.md
1294	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-RV-REPAIR-DISPOSITION.md
1295	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/20260822-1430-KOS-BRAINSTORMING-INTAKE-INTEGRATION-ASSESSMENT.md
1296	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-RV-REPAIR-GOVERNANCE-RE-VERIFICATION.md
1297	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-AIP-GOV-STATE-DURABILITY-DV-CORRECTION-ACCEPTANCE-REGISTRATION.md
1298	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-diagnostic-and-activation-registration.md
1299	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/governance/2026-08-22-KOS-SESSION-BOOTSTRAP-001-session-completion.md
1300	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-INDEPENDENT-VERIFICATION.md
1301	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-independent-verification-registration.md
1302	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-commission-registration.md
1303	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-V8-DETERMINATION-registration.md
1304	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/backlog/EKS-07-multi-process-coordination.md
1305	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-AUTHORING-commission-registration.md
1306	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-CANDIDATE-ELIGIBILITY-b51dba91-6fc4-4110-b2f2-ac76ad0f3808.md
1307	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-APPOINTMENT-b51dba91-registration.md
1308	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-implementation-boundary-proposal.md
1309	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-ARCHITECTURE-CORRECTION-EVIDENCE-b51dba91-6fc4-4110-b2f2-ac76ad0f3808.md
1310	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/governance/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-session-completion.md
1311	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-RE-VERIFICATION-START-GATE-REFUSAL-8deac5de.md
1312	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-RE-VERIFICATION-APPOINTMENT-8deac5de-registration.md
1313	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-INDEPENDENT-RE-VERIFICATION.md
1314	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-INDEPENDENT-RE-VERIFICATION-registration.md
1315	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-RE-VERIFICATION-START-GATE-REFUSAL-d89af2f5.md
1316	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-GOVERNANCE-ADOPTION-REVIEW-START-GATE-REFUSAL-b51dba91.md
1317	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-GOVERNANCE-ADOPTION-REVIEW-START-GATE-REFUSAL-d31ea60f.md
1318	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-implementation-prompt.md
1319	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-commission-registration.md
1320	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-GOVERNANCE-LANE-ACTIVATION-START-GATE-REFUSAL-d89af2f5.md
1321	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-APPOINTMENT-registration.md
1322	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-SESSION-BOOTSTRAP-001-CORRECTION-001-GOVERNANCE-ADOPTION-REVIEW-APPOINTMENT-d31ea60f-registration.md
1323	-	-	PENDING_GLOBAL_RECLASS	PENDING_GLOBAL_RECLASS	PENDING	PENDING	docs/knowledgeos/reviews/2026-08-22-KOS-NEXT-ACTOR-ORCHESTRATION-001-CANDIDATE-DECLARATION-prompt.md
